,Junction,Vehicles,Year,Month,Date_no,Hour,Day
697,1,13,2015,11,30,1,Monday
698,1,15,2015,11,30,2,Monday
699,1,11,2015,11,30,3,Monday
700,1,12,2015,11,30,4,Monday
701,1,11,2015,11,30,5,Monday
702,1,11,2015,11,30,6,Monday
703,1,13,2015,11,30,7,Monday
704,1,16,2015,11,30,8,Monday
705,1,24,2015,11,30,9,Monday
706,1,35,2015,11,30,10,Monday
707,1,34,2015,11,30,11,Monday
708,1,36,2015,11,30,12,Monday
709,1,27,2015,11,30,13,Monday
710,1,33,2015,11,30,14,Monday
711,1,34,2015,11,30,15,Monday
712,1,28,2015,11,30,16,Monday
713,1,27,2015,11,30,17,Monday
714,1,28,2015,11,30,18,Monday
715,1,29,2015,11,30,19,Monday
716,1,31,2015,11,30,20,Monday
717,1,29,2015,11,30,21,Monday
718,1,26,2015,11,30,22,Monday
719,1,24,2015,11,30,23,Monday
720,1,21,2015,12,1,0,Tuesday
721,1,20,2015,12,1,1,Tuesday
722,1,18,2015,12,1,2,Tuesday
723,1,13,2015,12,1,3,Tuesday
724,1,14,2015,12,1,4,Tuesday
725,1,11,2015,12,1,5,Tuesday
726,1,11,2015,12,1,6,Tuesday
727,1,12,2015,12,1,7,Tuesday
728,1,16,2015,12,1,8,Tuesday
729,1,21,2015,12,1,9,Tuesday
730,1,30,2015,12,1,10,Tuesday
731,1,29,2015,12,1,11,Tuesday
732,1,28,2015,12,1,12,Tuesday
733,1,31,2015,12,1,13,Tuesday
734,1,26,2015,12,1,14,Tuesday
735,1,29,2015,12,1,15,Tuesday
736,1,25,2015,12,1,16,Tuesday
737,1,25,2015,12,1,17,Tuesday
738,1,25,2015,12,1,18,Tuesday
739,1,27,2015,12,1,19,Tuesday
740,1,27,2015,12,1,20,Tuesday
741,1,30,2015,12,1,21,Tuesday
742,1,24,2015,12,1,22,Tuesday
743,1,26,2015,12,1,23,Tuesday
744,1,21,2015,12,2,0,Wednesday
745,1,19,2015,12,2,1,Wednesday
746,1,18,2015,12,2,2,Wednesday
747,1,15,2015,12,2,3,Wednesday
748,1,17,2015,12,2,4,Wednesday
749,1,13,2015,12,2,5,Wednesday
750,1,14,2015,12,2,6,Wednesday
751,1,16,2015,12,2,7,Wednesday
752,1,18,2015,12,2,8,Wednesday
753,1,32,2015,12,2,9,Wednesday
754,1,39,2015,12,2,10,Wednesday
755,1,39,2015,12,2,11,Wednesday
756,1,38,2015,12,2,12,Wednesday
757,1,33,2015,12,2,13,Wednesday
758,1,33,2015,12,2,14,Wednesday
759,1,30,2015,12,2,15,Wednesday
760,1,29,2015,12,2,16,Wednesday
761,1,28,2015,12,2,17,Wednesday
762,1,29,2015,12,2,18,Wednesday
763,1,32,2015,12,2,19,Wednesday
764,1,35,2015,12,2,20,Wednesday
765,1,34,2015,12,2,21,Wednesday
766,1,31,2015,12,2,22,Wednesday
767,1,27,2015,12,2,23,Wednesday
768,1,23,2015,12,3,0,Thursday
769,1,22,2015,12,3,1,Thursday
770,1,15,2015,12,3,2,Thursday
771,1,17,2015,12,3,3,Thursday
772,1,13,2015,12,3,4,Thursday
773,1,12,2015,12,3,5,Thursday
774,1,12,2015,12,3,6,Thursday
775,1,15,2015,12,3,7,Thursday
776,1,17,2015,12,3,8,Thursday
777,1,23,2015,12,3,9,Thursday
778,1,30,2015,12,3,10,Thursday
779,1,31,2015,12,3,11,Thursday
780,1,26,2015,12,3,12,Thursday
781,1,24,2015,12,3,13,Thursday
782,1,30,2015,12,3,14,Thursday
783,1,26,2015,12,3,15,Thursday
784,1,24,2015,12,3,16,Thursday
785,1,28,2015,12,3,17,Thursday
786,1,28,2015,12,3,18,Thursday
787,1,31,2015,12,3,19,Thursday
788,1,30,2015,12,3,20,Thursday
789,1,29,2015,12,3,21,Thursday
790,1,28,2015,12,3,22,Thursday
791,1,22,2015,12,3,23,Thursday
792,1,19,2015,12,4,0,Friday
793,1,19,2015,12,4,1,Friday
794,1,16,2015,12,4,2,Friday
795,1,14,2015,12,4,3,Friday
796,1,15,2015,12,4,4,Friday
797,1,14,2015,12,4,5,Friday
798,1,10,2015,12,4,6,Friday
799,1,11,2015,12,4,7,Friday
800,1,14,2015,12,4,8,Friday
801,1,29,2015,12,4,9,Friday
802,1,31,2015,12,4,10,Friday
803,1,32,2015,12,4,11,Friday
804,1,30,2015,12,4,12,Friday
805,1,25,2015,12,4,13,Friday
806,1,30,2015,12,4,14,Friday
807,1,28,2015,12,4,15,Friday
808,1,27,2015,12,4,16,Friday
809,1,26,2015,12,4,17,Friday
810,1,22,2015,12,4,18,Friday
811,1,28,2015,12,4,19,Friday
812,1,27,2015,12,4,20,Friday
813,1,23,2015,12,4,21,Friday
814,1,27,2015,12,4,22,Friday
815,1,20,2015,12,4,23,Friday
816,1,18,2015,12,5,0,Saturday
817,1,19,2015,12,5,1,Saturday
818,1,15,2015,12,5,2,Saturday
819,1,12,2015,12,5,3,Saturday
820,1,15,2015,12,5,4,Saturday
821,1,7,2015,12,5,5,Saturday
822,1,10,2015,12,5,6,Saturday
823,1,11,2015,12,5,7,Saturday
824,1,13,2015,12,5,8,Saturday
825,1,13,2015,12,5,9,Saturday
826,1,19,2015,12,5,10,Saturday
827,1,17,2015,12,5,11,Saturday
828,1,20,2015,12,5,12,Saturday
829,1,15,2015,12,5,13,Saturday
830,1,17,2015,12,5,14,Saturday
831,1,17,2015,12,5,15,Saturday
832,1,16,2015,12,5,16,Saturday
833,1,17,2015,12,5,17,Saturday
834,1,16,2015,12,5,18,Saturday
835,1,21,2015,12,5,19,Saturday
836,1,19,2015,12,5,20,Saturday
837,1,20,2015,12,5,21,Saturday
838,1,20,2015,12,5,22,Saturday
839,1,21,2015,12,5,23,Saturday
840,1,14,2015,12,6,0,Sunday
841,1,14,2015,12,6,1,Sunday
842,1,12,2015,12,6,2,Sunday
843,1,12,2015,12,6,3,Sunday
844,1,10,2015,12,6,4,Sunday
845,1,8,2015,12,6,5,Sunday
846,1,8,2015,12,6,6,Sunday
847,1,12,2015,12,6,7,Sunday
848,1,11,2015,12,6,8,Sunday
849,1,14,2015,12,6,9,Sunday
850,1,17,2015,12,6,10,Sunday
851,1,17,2015,12,6,11,Sunday
852,1,19,2015,12,6,12,Sunday
853,1,17,2015,12,6,13,Sunday
854,1,13,2015,12,6,14,Sunday
855,1,16,2015,12,6,15,Sunday
856,1,10,2015,12,6,16,Sunday
857,1,18,2015,12,6,17,Sunday
858,1,19,2015,12,6,18,Sunday
859,1,20,2015,12,6,19,Sunday
860,1,21,2015,12,6,20,Sunday
861,1,15,2015,12,6,21,Sunday
862,1,21,2015,12,6,22,Sunday
863,1,19,2015,12,6,23,Sunday
864,1,19,2015,12,7,0,Monday
865,1,15,2015,12,7,1,Monday
866,1,13,2015,12,7,2,Monday
867,1,11,2015,12,7,3,Monday
868,1,10,2015,12,7,4,Monday
869,1,9,2015,12,7,5,Monday
870,1,10,2015,12,7,6,Monday
871,1,13,2015,12,7,7,Monday
872,1,20,2015,12,7,8,Monday
873,1,24,2015,12,7,9,Monday
874,1,26,2015,12,7,10,Monday
875,1,32,2015,12,7,11,Monday
876,1,29,2015,12,7,12,Monday
877,1,25,2015,12,7,13,Monday
878,1,28,2015,12,7,14,Monday
879,1,27,2015,12,7,15,Monday
880,1,22,2015,12,7,16,Monday
881,1,25,2015,12,7,17,Monday
882,1,24,2015,12,7,18,Monday
883,1,34,2015,12,7,19,Monday
884,1,30,2015,12,7,20,Monday
885,1,28,2015,12,7,21,Monday
886,1,26,2015,12,7,22,Monday
887,1,27,2015,12,7,23,Monday
888,1,19,2015,12,8,0,Tuesday
889,1,20,2015,12,8,1,Tuesday
890,1,17,2015,12,8,2,Tuesday
891,1,14,2015,12,8,3,Tuesday
892,1,15,2015,12,8,4,Tuesday
893,1,12,2015,12,8,5,Tuesday
894,1,14,2015,12,8,6,Tuesday
895,1,11,2015,12,8,7,Tuesday
896,1,16,2015,12,8,8,Tuesday
897,1,18,2015,12,8,9,Tuesday
898,1,23,2015,12,8,10,Tuesday
899,1,28,2015,12,8,11,Tuesday
900,1,27,2015,12,8,12,Tuesday
901,1,23,2015,12,8,13,Tuesday
902,1,26,2015,12,8,14,Tuesday
903,1,23,2015,12,8,15,Tuesday
904,1,25,2015,12,8,16,Tuesday
905,1,23,2015,12,8,17,Tuesday
906,1,26,2015,12,8,18,Tuesday
907,1,24,2015,12,8,19,Tuesday
908,1,25,2015,12,8,20,Tuesday
909,1,24,2015,12,8,21,Tuesday
910,1,23,2015,12,8,22,Tuesday
911,1,21,2015,12,8,23,Tuesday
912,1,21,2015,12,9,0,Wednesday
913,1,20,2015,12,9,1,Wednesday
914,1,18,2015,12,9,2,Wednesday
915,1,15,2015,12,9,3,Wednesday
916,1,10,2015,12,9,4,Wednesday
917,1,11,2015,12,9,5,Wednesday
918,1,13,2015,12,9,6,Wednesday
919,1,13,2015,12,9,7,Wednesday
920,1,14,2015,12,9,8,Wednesday
921,1,18,2015,12,9,9,Wednesday
922,1,20,2015,12,9,10,Wednesday
923,1,26,2015,12,9,11,Wednesday
924,1,25,2015,12,9,12,Wednesday
925,1,39,2015,12,9,13,Wednesday
926,1,36,2015,12,9,14,Wednesday
927,1,33,2015,12,9,15,Wednesday
928,1,26,2015,12,9,16,Wednesday
929,1,25,2015,12,9,17,Wednesday
930,1,27,2015,12,9,18,Wednesday
931,1,27,2015,12,9,19,Wednesday
932,1,29,2015,12,9,20,Wednesday
933,1,27,2015,12,9,21,Wednesday
934,1,28,2015,12,9,22,Wednesday
935,1,26,2015,12,9,23,Wednesday
936,1,20,2015,12,10,0,Thursday
937,1,14,2015,12,10,1,Thursday
938,1,14,2015,12,10,2,Thursday
939,1,17,2015,12,10,3,Thursday
940,1,11,2015,12,10,4,Thursday
941,1,12,2015,12,10,5,Thursday
942,1,12,2015,12,10,6,Thursday
943,1,14,2015,12,10,7,Thursday
944,1,14,2015,12,10,8,Thursday
945,1,19,2015,12,10,9,Thursday
946,1,28,2015,12,10,10,Thursday
947,1,26,2015,12,10,11,Thursday
948,1,31,2015,12,10,12,Thursday
949,1,23,2015,12,10,13,Thursday
950,1,24,2015,12,10,14,Thursday
951,1,28,2015,12,10,15,Thursday
952,1,26,2015,12,10,16,Thursday
953,1,26,2015,12,10,17,Thursday
954,1,27,2015,12,10,18,Thursday
955,1,22,2015,12,10,19,Thursday
956,1,25,2015,12,10,20,Thursday
957,1,24,2015,12,10,21,Thursday
958,1,23,2015,12,10,22,Thursday
959,1,22,2015,12,10,23,Thursday
960,1,17,2015,12,11,0,Friday
961,1,19,2015,12,11,1,Friday
962,1,16,2015,12,11,2,Friday
963,1,14,2015,12,11,3,Friday
964,1,13,2015,12,11,4,Friday
965,1,10,2015,12,11,5,Friday
966,1,11,2015,12,11,6,Friday
967,1,13,2015,12,11,7,Friday
968,1,12,2015,12,11,8,Friday
969,1,15,2015,12,11,9,Friday
970,1,26,2015,12,11,10,Friday
971,1,33,2015,12,11,11,Friday
972,1,31,2015,12,11,12,Friday
973,1,26,2015,12,11,13,Friday
974,1,30,2015,12,11,14,Friday
975,1,28,2015,12,11,15,Friday
976,1,29,2015,12,11,16,Friday
977,1,23,2015,12,11,17,Friday
978,1,29,2015,12,11,18,Friday
979,1,26,2015,12,11,19,Friday
980,1,29,2015,12,11,20,Friday
981,1,24,2015,12,11,21,Friday
982,1,22,2015,12,11,22,Friday
983,1,23,2015,12,11,23,Friday
984,1,23,2015,12,12,0,Saturday
985,1,16,2015,12,12,1,Saturday
986,1,12,2015,12,12,2,Saturday
987,1,14,2015,12,12,3,Saturday
988,1,13,2015,12,12,4,Saturday
989,1,11,2015,12,12,5,Saturday
990,1,7,2015,12,12,6,Saturday
991,1,10,2015,12,12,7,Saturday
992,1,12,2015,12,12,8,Saturday
993,1,16,2015,12,12,9,Saturday
994,1,20,2015,12,12,10,Saturday
995,1,15,2015,12,12,11,Saturday
996,1,19,2015,12,12,12,Saturday
997,1,16,2015,12,12,13,Saturday
998,1,14,2015,12,12,14,Saturday
999,1,14,2015,12,12,15,Saturday
1000,1,15,2015,12,12,16,Saturday
1001,1,17,2015,12,12,17,Saturday
1002,1,18,2015,12,12,18,Saturday
1003,1,17,2015,12,12,19,Saturday
1004,1,15,2015,12,12,20,Saturday
1005,1,18,2015,12,12,21,Saturday
1006,1,16,2015,12,12,22,Saturday
1007,1,19,2015,12,12,23,Saturday
1008,1,16,2015,12,13,0,Sunday
1009,1,15,2015,12,13,1,Sunday
1010,1,9,2015,12,13,2,Sunday
1011,1,12,2015,12,13,3,Sunday
1012,1,8,2015,12,13,4,Sunday
1013,1,9,2015,12,13,5,Sunday
1014,1,9,2015,12,13,6,Sunday
1015,1,11,2015,12,13,7,Sunday
1016,1,14,2015,12,13,8,Sunday
1017,1,13,2015,12,13,9,Sunday
1018,1,15,2015,12,13,10,Sunday
1019,1,16,2015,12,13,11,Sunday
1020,1,15,2015,12,13,12,Sunday
1021,1,18,2015,12,13,13,Sunday
1022,1,15,2015,12,13,14,Sunday
1023,1,17,2015,12,13,15,Sunday
1024,1,16,2015,12,13,16,Sunday
1025,1,16,2015,12,13,17,Sunday
1026,1,16,2015,12,13,18,Sunday
1027,1,20,2015,12,13,19,Sunday
1028,1,19,2015,12,13,20,Sunday
1029,1,17,2015,12,13,21,Sunday
1030,1,21,2015,12,13,22,Sunday
1031,1,18,2015,12,13,23,Sunday
1032,1,16,2015,12,14,0,Monday
1033,1,16,2015,12,14,1,Monday
1034,1,9,2015,12,14,2,Monday
1035,1,12,2015,12,14,3,Monday
1036,1,12,2015,12,14,4,Monday
1037,1,12,2015,12,14,5,Monday
1038,1,9,2015,12,14,6,Monday
1039,1,13,2015,12,14,7,Monday
1040,1,16,2015,12,14,8,Monday
1041,1,18,2015,12,14,9,Monday
1042,1,31,2015,12,14,10,Monday
1043,1,37,2015,12,14,11,Monday
1044,1,31,2015,12,14,12,Monday
1045,1,30,2015,12,14,13,Monday
1046,1,31,2015,12,14,14,Monday
1047,1,32,2015,12,14,15,Monday
1048,1,27,2015,12,14,16,Monday
1049,1,26,2015,12,14,17,Monday
1050,1,31,2015,12,14,18,Monday
1051,1,32,2015,12,14,19,Monday
1052,1,30,2015,12,14,20,Monday
1053,1,30,2015,12,14,21,Monday
1054,1,25,2015,12,14,22,Monday
1055,1,24,2015,12,14,23,Monday
1056,1,20,2015,12,15,0,Tuesday
1057,1,17,2015,12,15,1,Tuesday
1058,1,13,2015,12,15,2,Tuesday
1059,1,16,2015,12,15,3,Tuesday
1060,1,12,2015,12,15,4,Tuesday
1061,1,13,2015,12,15,5,Tuesday
1062,1,12,2015,12,15,6,Tuesday
1063,1,16,2015,12,15,7,Tuesday
1064,1,13,2015,12,15,8,Tuesday
1065,1,18,2015,12,15,9,Tuesday
1066,1,21,2015,12,15,10,Tuesday
1067,1,47,2015,12,15,11,Tuesday
1068,1,42,2015,12,15,12,Tuesday
1069,1,30,2015,12,15,13,Tuesday
1070,1,34,2015,12,15,14,Tuesday
1071,1,31,2015,12,15,15,Tuesday
1072,1,30,2015,12,15,16,Tuesday
1073,1,29,2015,12,15,17,Tuesday
1074,1,33,2015,12,15,18,Tuesday
1075,1,31,2015,12,15,19,Tuesday
1076,1,30,2015,12,15,20,Tuesday
1077,1,32,2015,12,15,21,Tuesday
1078,1,30,2015,12,15,22,Tuesday
1079,1,25,2015,12,15,23,Tuesday
1080,1,25,2015,12,16,0,Wednesday
1081,1,22,2015,12,16,1,Wednesday
1082,1,19,2015,12,16,2,Wednesday
1083,1,18,2015,12,16,3,Wednesday
1084,1,15,2015,12,16,4,Wednesday
1085,1,14,2015,12,16,5,Wednesday
1086,1,14,2015,12,16,6,Wednesday
1087,1,14,2015,12,16,7,Wednesday
1088,1,17,2015,12,16,8,Wednesday
1089,1,25,2015,12,16,9,Wednesday
1090,1,39,2015,12,16,10,Wednesday
1091,1,36,2015,12,16,11,Wednesday
1092,1,35,2015,12,16,12,Wednesday
1093,1,30,2015,12,16,13,Wednesday
1094,1,38,2015,12,16,14,Wednesday
1095,1,30,2015,12,16,15,Wednesday
1096,1,29,2015,12,16,16,Wednesday
1097,1,29,2015,12,16,17,Wednesday
1098,1,31,2015,12,16,18,Wednesday
1099,1,33,2015,12,16,19,Wednesday
1100,1,33,2015,12,16,20,Wednesday
1101,1,28,2015,12,16,21,Wednesday
1102,1,34,2015,12,16,22,Wednesday
1103,1,24,2015,12,16,23,Wednesday
1104,1,26,2015,12,17,0,Thursday
1105,1,20,2015,12,17,1,Thursday
1106,1,16,2015,12,17,2,Thursday
1107,1,17,2015,12,17,3,Thursday
1108,1,14,2015,12,17,4,Thursday
1109,1,12,2015,12,17,5,Thursday
1110,1,11,2015,12,17,6,Thursday
1111,1,16,2015,12,17,7,Thursday
1112,1,15,2015,12,17,8,Thursday
1113,1,20,2015,12,17,9,Thursday
1114,1,31,2015,12,17,10,Thursday
1115,1,37,2015,12,17,11,Thursday
1116,1,38,2015,12,17,12,Thursday
1117,1,29,2015,12,17,13,Thursday
1118,1,32,2015,12,17,14,Thursday
1119,1,34,2015,12,17,15,Thursday
1120,1,33,2015,12,17,16,Thursday
1121,1,26,2015,12,17,17,Thursday
1122,1,31,2015,12,17,18,Thursday
1123,1,35,2015,12,17,19,Thursday
1124,1,30,2015,12,17,20,Thursday
1125,1,33,2015,12,17,21,Thursday
1126,1,31,2015,12,17,22,Thursday
1127,1,26,2015,12,17,23,Thursday
1128,1,24,2015,12,18,0,Friday
1129,1,20,2015,12,18,1,Friday
1130,1,17,2015,12,18,2,Friday
1131,1,13,2015,12,18,3,Friday
1132,1,16,2015,12,18,4,Friday
1133,1,15,2015,12,18,5,Friday
1134,1,13,2015,12,18,6,Friday
1135,1,15,2015,12,18,7,Friday
1136,1,16,2015,12,18,8,Friday
1137,1,22,2015,12,18,9,Friday
1138,1,37,2015,12,18,10,Friday
1139,1,42,2015,12,18,11,Friday
1140,1,43,2015,12,18,12,Friday
1141,1,40,2015,12,18,13,Friday
1142,1,44,2015,12,18,14,Friday
1143,1,44,2015,12,18,15,Friday
1144,1,39,2015,12,18,16,Friday
1145,1,29,2015,12,18,17,Friday
1146,1,41,2015,12,18,18,Friday
1147,1,39,2015,12,18,19,Friday
1148,1,35,2015,12,18,20,Friday
1149,1,30,2015,12,18,21,Friday
1150,1,31,2015,12,18,22,Friday
1151,1,28,2015,12,18,23,Friday
1152,1,24,2015,12,19,0,Saturday
1153,1,25,2015,12,19,1,Saturday
1154,1,18,2015,12,19,2,Saturday
1155,1,14,2015,12,19,3,Saturday
1156,1,13,2015,12,19,4,Saturday
1157,1,11,2015,12,19,5,Saturday
1158,1,11,2015,12,19,6,Saturday
1159,1,14,2015,12,19,7,Saturday
1160,1,17,2015,12,19,8,Saturday
1161,1,15,2015,12,19,9,Saturday
1162,1,24,2015,12,19,10,Saturday
1163,1,24,2015,12,19,11,Saturday
1164,1,21,2015,12,19,12,Saturday
1165,1,20,2015,12,19,13,Saturday
1166,1,20,2015,12,19,14,Saturday
1167,1,16,2015,12,19,15,Saturday
1168,1,19,2015,12,19,16,Saturday
1169,1,17,2015,12,19,17,Saturday
1170,1,19,2015,12,19,18,Saturday
1171,1,20,2015,12,19,19,Saturday
1172,1,19,2015,12,19,20,Saturday
1173,1,18,2015,12,19,21,Saturday
1174,1,21,2015,12,19,22,Saturday
1175,1,20,2015,12,19,23,Saturday
1176,1,15,2015,12,20,0,Sunday
1177,1,14,2015,12,20,1,Sunday
1178,1,14,2015,12,20,2,Sunday
1179,1,11,2015,12,20,3,Sunday
1180,1,9,2015,12,20,4,Sunday
1181,1,6,2015,12,20,5,Sunday
1182,1,11,2015,12,20,6,Sunday
1183,1,10,2015,12,20,7,Sunday
1184,1,11,2015,12,20,8,Sunday
1185,1,16,2015,12,20,9,Sunday
1186,1,20,2015,12,20,10,Sunday
1187,1,18,2015,12,20,11,Sunday
1188,1,23,2015,12,20,12,Sunday
1189,1,19,2015,12,20,13,Sunday
1190,1,19,2015,12,20,14,Sunday
1191,1,17,2015,12,20,15,Sunday
1192,1,19,2015,12,20,16,Sunday
1193,1,16,2015,12,20,17,Sunday
1194,1,18,2015,12,20,18,Sunday
1195,1,28,2015,12,20,19,Sunday
1196,1,24,2015,12,20,20,Sunday
1197,1,26,2015,12,20,21,Sunday
1198,1,22,2015,12,20,22,Sunday
1199,1,23,2015,12,20,23,Sunday
1200,1,18,2015,12,21,0,Monday
1201,1,16,2015,12,21,1,Monday
1202,1,12,2015,12,21,2,Monday
1203,1,11,2015,12,21,3,Monday
1204,1,9,2015,12,21,4,Monday
1205,1,9,2015,12,21,5,Monday
1206,1,10,2015,12,21,6,Monday
1207,1,15,2015,12,21,7,Monday
1208,1,14,2015,12,21,8,Monday
1209,1,21,2015,12,21,9,Monday
1210,1,24,2015,12,21,10,Monday
1211,1,39,2015,12,21,11,Monday
1212,1,43,2015,12,21,12,Monday
1213,1,34,2015,12,21,13,Monday
1214,1,35,2015,12,21,14,Monday
1215,1,31,2015,12,21,15,Monday
1216,1,31,2015,12,21,16,Monday
1217,1,31,2015,12,21,17,Monday
1218,1,28,2015,12,21,18,Monday
1219,1,36,2015,12,21,19,Monday
1220,1,30,2015,12,21,20,Monday
1221,1,28,2015,12,21,21,Monday
1222,1,26,2015,12,21,22,Monday
1223,1,23,2015,12,21,23,Monday
1224,1,23,2015,12,22,0,Tuesday
1225,1,20,2015,12,22,1,Tuesday
1226,1,19,2015,12,22,2,Tuesday
1227,1,13,2015,12,22,3,Tuesday
1228,1,14,2015,12,22,4,Tuesday
1229,1,14,2015,12,22,5,Tuesday
1230,1,13,2015,12,22,6,Tuesday
1231,1,15,2015,12,22,7,Tuesday
1232,1,15,2015,12,22,8,Tuesday
1233,1,22,2015,12,22,9,Tuesday
1234,1,27,2015,12,22,10,Tuesday
1235,1,27,2015,12,22,11,Tuesday
1236,1,34,2015,12,22,12,Tuesday
1237,1,31,2015,12,22,13,Tuesday
1238,1,29,2015,12,22,14,Tuesday
1239,1,31,2015,12,22,15,Tuesday
1240,1,23,2015,12,22,16,Tuesday
1241,1,26,2015,12,22,17,Tuesday
1242,1,30,2015,12,22,18,Tuesday
1243,1,32,2015,12,22,19,Tuesday
1244,1,32,2015,12,22,20,Tuesday
1245,1,23,2015,12,22,21,Tuesday
1246,1,28,2015,12,22,22,Tuesday
1247,1,25,2015,12,22,23,Tuesday
1248,1,19,2015,12,23,0,Wednesday
1249,1,18,2015,12,23,1,Wednesday
1250,1,21,2015,12,23,2,Wednesday
1251,1,18,2015,12,23,3,Wednesday
1252,1,15,2015,12,23,4,Wednesday
1253,1,10,2015,12,23,5,Wednesday
1254,1,11,2015,12,23,6,Wednesday
1255,1,12,2015,12,23,7,Wednesday
1256,1,13,2015,12,23,8,Wednesday
1257,1,19,2015,12,23,9,Wednesday
1258,1,26,2015,12,23,10,Wednesday
1259,1,37,2015,12,23,11,Wednesday
1260,1,35,2015,12,23,12,Wednesday
1261,1,27,2015,12,23,13,Wednesday
1262,1,31,2015,12,23,14,Wednesday
1263,1,29,2015,12,23,15,Wednesday
1264,1,25,2015,12,23,16,Wednesday
1265,1,22,2015,12,23,17,Wednesday
1266,1,23,2015,12,23,18,Wednesday
1267,1,24,2015,12,23,19,Wednesday
1268,1,24,2015,12,23,20,Wednesday
1269,1,24,2015,12,23,21,Wednesday
1270,1,27,2015,12,23,22,Wednesday
1271,1,23,2015,12,23,23,Wednesday
1272,1,17,2015,12,24,0,Thursday
1273,1,15,2015,12,24,1,Thursday
1274,1,19,2015,12,24,2,Thursday
1275,1,16,2015,12,24,3,Thursday
1276,1,11,2015,12,24,4,Thursday
1277,1,10,2015,12,24,5,Thursday
1278,1,15,2015,12,24,6,Thursday
1279,1,15,2015,12,24,7,Thursday
1280,1,14,2015,12,24,8,Thursday
1281,1,15,2015,12,24,9,Thursday
1282,1,22,2015,12,24,10,Thursday
1283,1,30,2015,12,24,11,Thursday
1284,1,31,2015,12,24,12,Thursday
1285,1,24,2015,12,24,13,Thursday
1286,1,27,2015,12,24,14,Thursday
1287,1,24,2015,12,24,15,Thursday
1288,1,21,2015,12,24,16,Thursday
1289,1,20,2015,12,24,17,Thursday
1290,1,22,2015,12,24,18,Thursday
1291,1,22,2015,12,24,19,Thursday
1292,1,22,2015,12,24,20,Thursday
1293,1,18,2015,12,24,21,Thursday
1294,1,21,2015,12,24,22,Thursday
1295,1,23,2015,12,24,23,Thursday
1296,1,13,2015,12,25,0,Friday
1297,1,13,2015,12,25,1,Friday
1298,1,12,2015,12,25,2,Friday
1299,1,9,2015,12,25,3,Friday
1300,1,10,2015,12,25,4,Friday
1301,1,8,2015,12,25,5,Friday
1302,1,10,2015,12,25,6,Friday
1303,1,8,2015,12,25,7,Friday
1304,1,10,2015,12,25,8,Friday
1305,1,13,2015,12,25,9,Friday
1306,1,17,2015,12,25,10,Friday
1307,1,17,2015,12,25,11,Friday
1308,1,14,2015,12,25,12,Friday
1309,1,15,2015,12,25,13,Friday
1310,1,15,2015,12,25,14,Friday
1311,1,16,2015,12,25,15,Friday
1312,1,13,2015,12,25,16,Friday
1313,1,13,2015,12,25,17,Friday
1314,1,15,2015,12,25,18,Friday
1315,1,19,2015,12,25,19,Friday
1316,1,21,2015,12,25,20,Friday
1317,1,16,2015,12,25,21,Friday
1318,1,14,2015,12,25,22,Friday
1319,1,16,2015,12,25,23,Friday
1320,1,16,2015,12,26,0,Saturday
1321,1,15,2015,12,26,1,Saturday
1322,1,12,2015,12,26,2,Saturday
1323,1,8,2015,12,26,3,Saturday
1324,1,10,2015,12,26,4,Saturday
1325,1,9,2015,12,26,5,Saturday
1326,1,8,2015,12,26,6,Saturday
1327,1,7,2015,12,26,7,Saturday
1328,1,10,2015,12,26,8,Saturday
1329,1,13,2015,12,26,9,Saturday
1330,1,15,2015,12,26,10,Saturday
1331,1,19,2015,12,26,11,Saturday
1332,1,15,2015,12,26,12,Saturday
1333,1,14,2015,12,26,13,Saturday
1334,1,18,2015,12,26,14,Saturday
1335,1,17,2015,12,26,15,Saturday
1336,1,14,2015,12,26,16,Saturday
1337,1,17,2015,12,26,17,Saturday
1338,1,19,2015,12,26,18,Saturday
1339,1,19,2015,12,26,19,Saturday
1340,1,19,2015,12,26,20,Saturday
1341,1,17,2015,12,26,21,Saturday
1342,1,18,2015,12,26,22,Saturday
1343,1,15,2015,12,26,23,Saturday
1344,1,15,2015,12,27,0,Sunday
1345,1,15,2015,12,27,1,Sunday
1346,1,15,2015,12,27,2,Sunday
1347,1,12,2015,12,27,3,Sunday
1348,1,9,2015,12,27,4,Sunday
1349,1,9,2015,12,27,5,Sunday
1350,1,9,2015,12,27,6,Sunday
1351,1,11,2015,12,27,7,Sunday
1352,1,9,2015,12,27,8,Sunday
1353,1,12,2015,12,27,9,Sunday
1354,1,17,2015,12,27,10,Sunday
1355,1,16,2015,12,27,11,Sunday
1356,1,20,2015,12,27,12,Sunday
1357,1,16,2015,12,27,13,Sunday
1358,1,14,2015,12,27,14,Sunday
1359,1,13,2015,12,27,15,Sunday
1360,1,17,2015,12,27,16,Sunday
1361,1,18,2015,12,27,17,Sunday
1362,1,19,2015,12,27,18,Sunday
1363,1,20,2015,12,27,19,Sunday
1364,1,20,2015,12,27,20,Sunday
1365,1,20,2015,12,27,21,Sunday
1366,1,17,2015,12,27,22,Sunday
1367,1,20,2015,12,27,23,Sunday
1368,1,14,2015,12,28,0,Monday
1369,1,13,2015,12,28,1,Monday
1370,1,9,2015,12,28,2,Monday
1371,1,8,2015,12,28,3,Monday
1372,1,10,2015,12,28,4,Monday
1373,1,8,2015,12,28,5,Monday
1374,1,11,2015,12,28,6,Monday
1375,1,10,2015,12,28,7,Monday
1376,1,15,2015,12,28,8,Monday
